Well Name;Zone Name;Zone Top;Zone Base;TD;KB;X;Y;Cum
EA224;ER;430;;;;478082;9528281;39
EA2256;OS;2478;;;;487097;9540492;0
EA2256;VE;35;;;;487097;9540492;0
EA2259;CB;2407;;;;473618;9527041;0
EA2259;CL;2612;;;;473618;9527041;0
EA2259;EC;1402;;;;473618;9527041;55
EA2259;OS;2828;;;;473618;9527041;59
EA225;ER;281;;;;477573;9527515;15
EA225;HL;925;;;;477573;9527515;58
EA2261;EC;1980;;;;480909;9527298;119
EA2261;ER;476;;;;480909;9527298;0
EA2261;HL;1110;;;;480909;9527298;13
EA2262;CB;2398;;;;481375;9526985;0
EA2262;CL;2564;;;;481375;9526985;0
EA2262;EC;1996;;;;481375;9526985;144
EA2262;HL;1105;;;;481375;9526985;75
EA2262;OS;2611;;;;481375;9526985;0
EA2263;CB;2292;;;;481689;9527179;0
EA2263;CL;2413;;;;481689;9527179;0
EA2263;EC;2008;;;;481689;9527179;116
EA2263;HL;1084;;;;481689;9527179;14
EA2269;BT;214;;;;482545;9526901;0
EA2269;CB;2380;;;;482545;9526901;0
EA2269;CL;2498;;;;482545;9526901;0
EA2269;EC;1919;;;;482545;9526901;207
EA2269;HL;1105;;;;482545;9526901;8
EA2269;OS;2596;;;;482545;9526901;0
EA226;ER;540;;;;477513;9527647;5
EA2271;BT;211;;;;482963;9527382;0
EA2271;CL;2346;;;;482963;9527382;0
EA2271;EC;2078;;;;482963;9527382;44
EA2271;HL;1305;;;;482963;9527382;0
EA2271;OS;2363;;;;482963;9527382;0
EA2271;VE;210;;;;482963;9527382;0
EA2274;CB;3565;;;;487095;9535822;0
EA2274;CL;3669;;;;487095;9535822;0
EA2274;EC;2984;;;;487095;9535822;10
EA2274;MO;6068;;;;487095;9535822;7
EA2274;OS;3784;;;;487095;9535822;4
EA2276;AM;7704;;;;488197;9532912;880
EA2276;CL;3543;;;;488197;9532912;0
EA2276;CR;7409;;;;488197;9532912;1
EA2276;EC;3870;;;;488197;9532912;0
EA2276;MO;4978;;;;488197;9532912;50
EA2276;OS;3871;;;;488197;9532912;0
EA2276;SC;6495;;;;488197;9532912;26
EA2276;VE;204;;;;488197;9532912;0
EA2277E;AM;8060;;;;487126;9531669;716
EA2277E;BT;2127;;;;487126;9531669;0
EA2277E;CL;2696;;;;487126;9531669;0
EA2277E;CR;7441;;;;487126;9531669;0
EA2277E;EC;2695;;;;487126;9531669;0
EA2277E;MO;4615;;;;487126;9531669;37
EA2277E;OS;2692;;;;487126;9531669;0
EA2277E;SC;5918;;;;487126;9531669;3
EA2277E;VE;217;;;;487126;9531669;1
EA2278;AM;8019;;;;488294;9532065;50
EA2278;AT;2878;;;;488294;9532065;0
EA2278;BS;7131;;;;488294;9532065;0
EA2278;BT;3398;;;;488294;9532065;0
EA2278;CB;4602;;;;488294;9532065;0
EA2278;CL;4708;;;;488294;9532065;0
EA2278;CR;7385;;;;488294;9532065;420
EA2278;EC;4277;;;;488294;9532065;94
EA2278;MO;5964;;;;488294;9532065;8
EA2278;OS;4829;;;;488294;9532065;62
EA2278;SC;6153;;;;488294;9532065;60
EA2278;VE;212;;;;488294;9532065;0
EA2279;BT;228;;;;482965;9529385;0
EA2279;CB;2319;;;;482965;9529385;0
EA2279;CL;2438;;;;482965;9529385;0
EA2279;EC;1805;;;;482965;9529385;166
EA2279;HL;1078;;;;482965;9529385;0
EA227;ER;1442;;;;478529;9530455;0
EA227;HL;2493;;;;478529;9530455;126
EA2281;BT;222;;;;482805;9528840;0
EA2281;CB;2461;;;;482805;9528840;0
EA2281;CL;2561;;;;482805;9528840;0
EA2281;EC;2090;;;;482805;9528840;47
EA2281;HL;1331;;;;482805;9528840;0
EA2281;OS;2638;;;;482805;9528840;0
EA2283;BT;217;;;;484610;9526868;12
EA2283;CB;2568;;;;484610;9526868;0
EA2283;CL;2683;;;;484610;9526868;0
EA2283;EC;2227;;;;484610;9526868;221
EA2283;OS;2816;;;;484610;9526868;0
EA2284;AT;535;;;;484775;9527578;0
EA2284;BT;805;;;;484775;9527578;30
EA2284;CB;2888;;;;484775;9527578;0
EA2284;CL;3020;;;;484775;9527578;0
EA2284;EC;2718;;;;484775;9527578;35
EA2284;OS;3093;;;;484775;9527578;0
EA2286;BT;207;;;;483399;9527718;0
EA2286;CB;2325;;;;483399;9527718;0
EA2286;CL;2437;;;;483399;9527718;0
EA2286;EC;2044;;;;483399;9527718;106
EA2286;OS;2589;;;;483399;9527718;0
EA2287;BT;256;;;;482686;9529583;0
EA2287;CB;2295;;;;482686;9529583;0
EA2287;CL;2427;;;;482686;9529583;0
EA2287;EC;1939;;;;482686;9529583;56
EA2287;HL;1130;;;;482686;9529583;0
EA2287;OS;2630;;;;482686;9529583;0
EA2292;BT;233;;;;483215;9529506;0
EA2292;CB;2260;;;;483215;9529506;0
EA2292;CL;2394;;;;483215;9529506;0
EA2292;EC;1837;;;;483215;9529506;237
EA2292;OS;2524;;;;483215;9529506;0
EA2293;BT;232;;;;483061;9528972;0
EA2293;CB;2428;;;;483061;9528972;0
EA2293;CL;2595;;;;483061;9528972;0
EA2293;EC;2036;;;;483061;9528972;216
EA2293;HL;1184;;;;483061;9528972;0
EA2294;AM;7743;;;;487856;9532690;1071
EA2294;BS;7455;;;;487856;9532690;0
EA2294;CL;3148;;;;487856;9532690;0
EA2294;CR;7647;;;;487856;9532690;0
EA2294;EC;3145;;;;487856;9532690;0
EA2294;MO;4931;;;;487856;9532690;92
EA2294;OS;3149;;;;487856;9532690;0
EA2294;SC;6403;;;;487856;9532690;0
EA2294;VE;210;;;;487856;9532690;51
EA2296E;BT;261;;;;483052;9530811;0
EA2296E;CB;2799;;;;483052;9530811;0
EA2296E;EC;2266;;;;483052;9530811;90
EA2296E;ER;759;;;;483052;9530811;0
EA2296E;OS;2805;;;;483052;9530811;0
EA2297;BT;188;;;;483807;9527582;0
EA2297;CB;2507;;;;483807;9527582;0
EA2297;CL;2575;;;;483807;9527582;0
EA2297;EC;2108;;;;483807;9527582;110
EA2298;BT;755;;;;483218;9526810;0
EA2298;CB;2342;;;;483218;9526810;0
EA2298;CL;2472;;;;483218;9526810;0
EA2298;EC;1938;;;;483218;9526810;98
EA2298;OS;2629;;;;483218;9526810;0
EA2299;BT;216;;;;483246;9528770;0
EA2299;CB;2506;;;;483246;9528770;0
EA2299;CL;2592;;;;483246;9528770;0
EA2299;EC;2044;;;;483246;9528770;90
EA2299;OS;2692;;;;483246;9528770;0
EA22;ER;554;;;;471776;9525358;42
EA22;TR;100;;;;471776;9525358;0
EA2302;BT;238;;;;482447;9529183;0
EA2302;CB;2447;;;;482447;9529183;0
EA2302;CL;2611;;;;482447;9529183;0
EA2302;EC;1936;;;;482447;9529183;142
EA2302;HL;1085;;;;482447;9529183;0
EA2302;OS;2714;;;;482447;9529183;0
EA2303E;BT;242;;;;481924;9529096;0
EA2303E;CB;2488;;;;481924;9529096;0
EA2303E;CL;2685;;;;481924;9529096;0
EA2303E;EC;1948;;;;481924;9529096;162
EA2303E;HL;1254;;;;481924;9529096;0
EA2303E;OS;2769;;;;481924;9529096;0
EA2304;CB;3676;;;;489219;9535429;0
EA2304;CL;3785;;;;489219;9535429;0
EA2304;EC;3296;;;;489219;9535429;15
EA2304;MO;6851;;;;489219;9535429;208
EA2304;OS;3888;;;;489219;9535429;3
EA2304;VE;214;;;;489219;9535429;0
EA2306;AM;7800;;;;488008;9533243;363
EA2306;CB;2415;;;;488008;9533243;0
EA2306;CL;2501;;;;488008;9533243;0
EA2306;EC;2015;;;;488008;9533243;15
EA2306;MO;5588;;;;488008;9533243;41
EA2306;OS;2629;;;;488008;9533243;26
EA2306;SC;6499;;;;488008;9533243;11
EA2306;VE;241;;;;488008;9533243;0
EA2307E;CL;2411;;;;483224;9529853;0
EA2307E;EC;2352;;;;483224;9529853;0
EA230;ER;122;;;;477010;9527545;0
EA2311;AM;7856;;;;487543;9532436;524
EA2311;BT;752;;;;487543;9532436;0
EA2311;CL;2186;;;;487543;9532436;0
EA2311;CR;7507;;;;487543;9532436;0
EA2311;EC;2333;;;;487543;9532436;9
EA2311;MO;4923;;;;487543;9532436;25
EA2311;OS;2188;;;;487543;9532436;0
EA2311;SC;6374;;;;487543;9532436;0
EA2311;VE;1420;;;;487543;9532436;88
EA2312;AM;7946;;;;486796;9531428;95
EA2312;AT;1505;;;;486796;9531428;0
EA2312;BT;1658;;;;486796;9531428;0
EA2312;CB;2535;;;;486796;9531428;0
EA2312;CL;2617;;;;486796;9531428;0
EA2312;CR;7497;;;;486796;9531428;0
EA2312;EC;2261;;;;486796;9531428;9
EA2312;MO;4570;;;;486796;9531428;42
EA2312;OS;2759;;;;486796;9531428;3
EA2312;SC;5830;;;;486796;9531428;74
EA2319;BT;236;;;;482118;9529300;0
EA2319;CB;2511;;;;482118;9529300;0
EA2319;CL;2688;;;;482118;9529300;0
EA2319;EC;1952;;;;482118;9529300;145
EA2319;HL;920;;;;482118;9529300;0
EA2321;CB;3129;;;;483116;9530530;0
EA2321;CL;3323;;;;483116;9530530;0
EA2321;EC;2618;;;;483116;9530530;2
EA2321;OS;3483;;;;483116;9530530;0
EA2323E;AM;7761;;;;486645;9532349;21
EA2323E;BT;170;;;;486645;9532349;0
EA2323E;CB;2184;;;;486645;9532349;0
EA2323E;CL;2278;;;;486645;9532349;0
EA2323E;CR;7558;;;;486645;9532349;0
EA2323E;EC;1879;;;;486645;9532349;68
EA2323E;MO;5075;;;;486645;9532349;20
EA2323E;OS;2394;;;;486645;9532349;51
EA2323E;SC;6169;;;;486645;9532349;0
EA2324;AM;8088;;;;487444;9531910;21
EA2324;AT;2372;;;;487444;9531910;0
EA2324;BS;7290;;;;487444;9531910;0
EA2324;BT;2225;;;;487444;9531910;0
EA2324;CL;2900;;;;487444;9531910;0
EA2324;CR;7411;;;;487444;9531910;0
EA2324;EC;2899;;;;487444;9531910;0
EA2324;MO;4458;;;;487444;9531910;26
EA2324;OS;2899;;;;487444;9531910;12
EA2324;SC;5837;;;;487444;9531910;5
EA2324;VE;217;;;;487444;9531910;17
EA2326;AM;7977;;;;487210;9532229;563
EA2326;CB;1834;;;;487210;9532229;0
EA2326;CL;1905;;;;487210;9532229;0
EA2326;CR;7552;;;;487210;9532229;0
EA2326;EC;1742;;;;487210;9532229;0
EA2326;MO;4915;;;;487210;9532229;4
EA2326;OS;2035;;;;487210;9532229;0
EA2326;SC;6297;;;;487210;9532229;0
EA2327;BT;401;;;;485120;9526742;17
EA2327;CB;2673;;;;485120;9526742;0
EA2327;CL;2728;;;;485120;9526742;0
EA2327;EC;2456;;;;485120;9526742;182
EA2327;OS;2899;;;;485120;9526742;0
EA2328;BT;226;;;;482050;9528824;0
EA2328;CL;2360;;;;482050;9528824;0
EA2328;EC;2003;;;;482050;9528824;54
EA2328;HL;1089;;;;482050;9528824;0
EA2328;OS;2461;;;;482050;9528824;0
EA2329;AM;7778;;;;487362;9532793;209
EA2329;BS;7679;;;;487362;9532793;0
EA2329;BT;233;;;;487362;9532793;4
EA2329;CB;2588;;;;487362;9532793;0
EA2329;CL;2759;;;;487362;9532793;0
EA2329;EC;2209;;;;487362;9532793;16
EA2329;MO;5265;;;;487362;9532793;116
EA2329;OS;2896;;;;487362;9532793;0
EA2329;SC;6475;;;;487362;9532793;0
EA2331;BT;247;;;;482279;9529532;0
EA2331;CB;2401;;;;482279;9529532;0
EA2331;CL;2604;;;;482279;9529532;0
EA2331;EC;1853;;;;482279;9529532;36
EA2331;HL;960;;;;482279;9529532;0
EA2332;BT;245;;;;481554;9529161;0
EA2332;CB;2623;;;;481554;9529161;0
EA2332;CL;2699;;;;481554;9529161;0
EA2332;EC;2139;;;;481554;9529161;77
EA2332;HL;1241;;;;481554;9529161;1
EA2332;OS;2735;;;;481554;9529161;0
EA2333;AM;8151;;;;486878;9532024;142
EA2333;BT;179;;;;486878;9532024;0
EA2333;CB;1879;;;;486878;9532024;0
EA2333;CL;1983;;;;486878;9532024;0
EA2333;CR;7515;;;;486878;9532024;0
EA2333;EC;1582;;;;486878;9532024;0
EA2333;MO;4856;;;;486878;9532024;10
EA2333;OS;2138;;;;486878;9532024;0
EA2333;SC;6301;;;;486878;9532024;0
EA2338;BT;205;;;;484087;9526158;0
EA2338;CB;2439;;;;484087;9526158;0
EA2338;CL;2495;;;;484087;9526158;0
EA2338;EC;2146;;;;484087;9526158;175
EA2338;OS;2589;;;;484087;9526158;0
EA2339;CB;1995;;;;478420;9526836;0
EA2339;CL;2103;;;;478420;9526836;0
EA2339;EC;1558;;;;478420;9526836;40
EA2339;ER;177;;;;478420;9526836;51
EA2339;HL;825;;;;478420;9526836;7
EA2339;OS;2257;;;;478420;9526836;0
EA233;ER;106;;;;476633;9527162;31
EA2343;AM;8210;;;;488943;9533061;11
EA2343;BT;2717;;;;488943;9533061;213
EA2343;CB;4568;;;;488943;9533061;0
EA2343;CL;4704;;;;488943;9533061;0
EA2343;CR;8017;;;;488943;9533061;0
EA2343;EC;4260;;;;488943;9533061;83
EA2343;MO;5889;;;;488943;9533061;25
EA2343;OS;4827;;;;488943;9533061;24
EA2343;SC;6638;;;;488943;9533061;26
EA2343;VE;199;;;;488943;9533061;0
EA2344;BT;227;;;;482489;9528945;0
EA2344;CB;2437;;;;482489;9528945;0
EA2344;CL;2543;;;;482489;9528945;0
EA2344;EC;2035;;;;482489;9528945;140
EA2346;BT;862;;;;485945;9526698;6
EA2346;CB;2224;;;;485945;9526698;0
EA2346;CL;2301;;;;485945;9526698;0
EA2346;EC;2179;;;;485945;9526698;23
EA2346;OS;2415;;;;485945;9526698;3
EA234;ER;1046;;;;473543;9525479;63
EA2351;BT;866;;;;485278;9527367;22
EA2351;CB;2965;;;;485278;9527367;0
EA2351;CL;3029;;;;485278;9527367;0
EA2351;EC;2725;;;;485278;9527367;122
EA2351;OS;3134;;;;485278;9527367;0
EA2352;BT;88;;;;487238;9533604;0
EA2352;CB;2967;;;;487238;9533604;0
EA2352;EC;2494;;;;487238;9533604;47
EA2353;AM;7904;;;;486503;9531841;0
EA2353;CB;1948;;;;486503;9531841;0
EA2353;CL;2061;;;;486503;9531841;0
EA2353;CR;7630;;;;486503;9531841;0
EA2353;EC;1601;;;;486503;9531841;3
EA2353;MO;4983;;;;486503;9531841;12
EA2353;OS;2236;;;;486503;9531841;3
EA2353;SC;5986;;;;486503;9531841;0
EA2356;BT;150;;;;484197;9525781;0
EA2356;EC;2337;;;;484197;9525781;26
EA2356;OS;2682;;;;484197;9525781;5
EA2357;BT;197;;;;484106;9527734;19
EA2357;CB;2649;;;;484106;9527734;0
EA2357;CL;2754;;;;484106;9527734;0
EA2357;EC;2316;;;;484106;9527734;57
EA2358;BT;945;;;;485574;9527219;5
EA2358;CB;2959;;;;485574;9527219;0
EA2358;CL;3073;;;;485574;9527219;0
EA2358;EC;2663;;;;485574;9527219;251
EA2358;OS;3188;;;;485574;9527219;0
EA235;ER;108;;;;476615;9527053;26
EA2361;BT;237;;;;481431;9528463;0
EA2361;CB;2256;;;;481431;9528463;0
EA2361;CL;2357;;;;481431;9528463;0
EA2361;EC;1879;;;;481431;9528463;20
EA2361;HL;1183;;;;481431;9528463;0
EA2361;OS;2548;;;;481431;9528463;0
EA2362;CB;3313;;;;488594;9535489;0
EA2362;CL;3416;;;;488594;9535489;0
EA2362;EC;2844;;;;488594;9535489;46
EA2362;MO;6451;;;;488594;9535489;78
EA2362;OS;3435;;;;488594;9535489;29
EA2362;VE;121;;;;488594;9535489;0
EA2363;BT;1016;;;;485365;9527628;14
EA2363;CB;3297;;;;485365;9527628;0
EA2363;CL;3406;;;;485365;9527628;0
EA2363;EC;3062;;;;485365;9527628;61
EA2363;OS;3569;;;;485365;9527628;0
EA2364E;BT;1716;;;;486497;9527720;1
EA2364E;CB;3343;;;;486497;9527720;0
EA2364E;CL;3442;;;;486497;9527720;0
EA2364E;EC;3060;;;;486497;9527720;40
EA2364E;OS;3542;;;;486497;9527720;0
EA2364E;VE;320;;;;486497;9527720;0
EA2366;BT;1241;;;;486338;9527210;0
EA2366;CB;2550;;;;486338;9527210;0
EA2366;CL;2640;;;;486338;9527210;0
EA2366;EC;2312;;;;486338;9527210;100
EA2366;OS;2745;;;;486338;9527210;0
EA2366;VE;154;;;;486338;9527210;0
EA2367;BT;231;;;;480799;9528918;0
EA2367;CB;2610;;;;480799;9528918;0
EA2367;CL;2739;;;;480799;9528918;0
EA2367;EC;2052;;;;480799;9528918;165
EA2367;ER;892;;;;480799;9528918;0
EA2367;HL;1211;;;;480799;9528918;63
EA2368;CL;2764;;;;480042;9528487;0
EA2368;EC;2213;;;;480042;9528487;65
EA2368;ER;461;;;;480042;9528487;0
EA2368;HL;1447;;;;480042;9528487;44
EA2368;OS;2920;;;;480042;9528487;0
EA236;EC;1705;;;;477585;9527760;29
EA236;ER;550;;;;477585;9527760;15
EA236;HL;1097;;;;477585;9527760;0
EA236;OS;1923;;;;477585;9527760;0
EA2371;CB;2931;;;;480348;9529520;0
EA2371;CL;3019;;;;480348;9529520;0
EA2371;EC;2354;;;;480348;9529520;88
EA2371;ER;1320;;;;480348;9529520;0
EA2371;HL;1575;;;;480348;9529520;28
EA2371;OS;3067;;;;480348;9529520;0
EA2372;AM;7891;;;;488042;9532345;190
EA2372;AT;2948;;;;488042;9532345;0
EA2372;BS;7426;;;;488042;9532345;0
EA2372;CL;4306;;;;488042;9532345;0
EA2372;CR;7598;;;;488042;9532345;116
EA2372;EC;4306;;;;488042;9532345;0
EA2372;MO;4573;;;;488042;9532345;1
EA2372;OS;4302;;;;488042;9532345;0
EA2372;SC;5959;;;;488042;9532345;29
EA2372;VE;236;;;;488042;9532345;10
EA2374;CB;2451;;;;479443;9528354;0
EA2374;CL;2537;;;;479443;9528354;0
EA2374;EC;2215;;;;479443;9528354;16
EA2374;ER;213;;;;479443;9528354;0
EA2374;HL;1306;;;;479443;9528354;27
EA2374;OS;2680;;;;479443;9528354;0
EA2376;EC;2004;;;;476548;9526522;0
EA2376;ER;0;;;;476548;9526522;76
EA2376;HL;1404;;;;476548;9526522;28
EA2376;MO;3333;;;;476548;9526522;111
EA2376;OS;2132;;;;476548;9526522;48
EA2377;BT;240;;;;484127;9525491;0
EA2377;CB;2044;;;;484127;9525491;0
EA2377;CL;2126;;;;484127;9525491;0
EA2377;EC;2043;;;;484127;9525491;0
EA2377;OS;2231;;;;484127;9525491;0
EA2377;VE;206;;;;484127;9525491;0
EA2378E;BT;201;;;;485779;9532156;0
EA2378E;CB;2964;;;;485779;9532156;0
EA2378E;CL;3081;;;;485779;9532156;0
EA2378E;EC;2591;;;;485779;9532156;7
EA2378E;MO;5273;;;;485779;9532156;83
EA2378E;OS;3205;;;;485779;9532156;0
EA2378E;SC;6474;;;;485779;9532156;0
EA2379;EC;2588;;;;474751;9526113;9
EA2379;ER;2;;;;474751;9526113;30
EA2379;MO;4282;;;;474751;9526113;127
EA2379;OS;3123;;;;474751;9526113;9
EA2379;SC;5488;;;;474751;9526113;0
EA2379;TE;2269;;;;474751;9526113;2
EA2381;CB;3268;;;;483909;9531846;0
EA2381;CL;3408;;;;483909;9531846;0
EA2381;EC;2937;;;;483909;9531846;0
EA2381;ER;1035;;;;483909;9531846;0
EA2381;MO;6091;;;;483909;9531846;0
EA2381;OS;3476;;;;483909;9531846;0
EA2381;SC;7160;;;;483909;9531846;0
EA2382;CB;2541;;;;480226;9529277;0
EA2382;CL;2588;;;;480226;9529277;0
EA2382;EC;2303;;;;480226;9529277;26
EA2382;ER;1274;;;;480226;9529277;0
EA2382;HL;1632;;;;480226;9529277;39
EA2382;OS;2855;;;;480226;9529277;0
EA2383;AM;7853;;;;486173;9531599;4
EA2383;BT;403;;;;486173;9531599;0
EA2383;CB;2151;;;;486173;9531599;0
EA2383;CL;2035;;;;486173;9531599;0
EA2383;CR;7428;;;;486173;9531599;2
EA2383;EC;1773;;;;486173;9531599;39
EA2383;MO;4912;;;;486173;9531599;13
EA2383;OS;2035;;;;486173;9531599;5
EA2383;SC;6112;;;;486173;9531599;3
EA2384E;AT;1430;;;;486873;9529985;0
EA2384E;BT;1679;;;;486873;9529985;0
EA2384E;CB;3276;;;;486873;9529985;0
EA2384E;CL;3263;;;;486873;9529985;0
EA2384E;EC;3027;;;;486873;9529985;67
EA2384E;OS;3348;;;;486873;9529985;0
EA2384E;VE;161;;;;486873;9529985;0
EA2386;ER;0;;;;476175;9526302;44
EA2386;HL;1567;;;;476175;9526302;31
EA2386;MO;3417;;;;476175;9526302;109
EA2386;OS;2157;;;;476175;9526302;29
EA2389;BT;204;;;;487200;9532756;0
EA2389;CL;2600;;;;487200;9532756;0
EA2389;EC;2292;;;;487200;9532756;2
EA2389;OS;2469;;;;487200;9532756;0
EA2391;CB;2718;;;;480430;9527330;0
EA2391;EC;2221;;;;480430;9527330;0
EA2391;ER;471;;;;480430;9527330;0
EA2391;HL;1078;;;;480430;9527330;0
EA2392;AT;1265;;;;485326;9529601;0
EA2392;BT;1496;;;;485326;9529601;0
EA2392;EC;2087;;;;485326;9529601;0
EA2392;OS;2084;;;;485326;9529601;0
EA2392;VE;178;;;;485326;9529601;0
EA2393;BT;268;;;;485339;9530792;0
EA2393;CB;2126;;;;485339;9530792;0
EA2393;CL;2229;;;;485339;9530792;0
EA2393;EC;1744;;;;485339;9530792;221
EA2393;OS;2341;;;;485339;9530792;0
EA2394;CB;1993;;;;476889;9527812;0
EA2394;CL;2129;;;;476889;9527812;0
EA2394;EC;1700;;;;476889;9527812;35
EA2394;ER;263;;;;476889;9527812;12
EA2394;HL;1097;;;;476889;9527812;0
EA2394;MO;4158;;;;476889;9527812;301
EA2394;OS;2218;;;;476889;9527812;154
EA2394;SC;5680;;;;476889;9527812;0
EA2396;EC;2969;;;;475469;9525770;0
EA2396;ER;404;;;;475469;9525770;105
EA2396;HL;2066;;;;475469;9525770;32
EA2396;HR;0;;;;475469;9525770;0
EA2396;MO;4254;;;;475469;9525770;150
EA2396;OS;3161;;;;475469;9525770;82
EA2396;TE;2758;;;;475469;9525770;48
EA2398;BT;1366;;;;486437;9526970;0
EA2398;CB;2289;;;;486437;9526970;0
EA2398;CL;2386;;;;486437;9526970;0
EA2398;EC;2164;;;;486437;9526970;17
EA2398;OS;2475;;;;486437;9526970;0
EA2398;VE;195;;;;486437;9526970;0
EA2399;AM;8065;;;;488524;9533505;159
EA2399;CB;3553;;;;488524;9533505;0
EA2399;CL;3339;;;;488524;9533505;0
EA2399;EC;3337;;;;488524;9533505;20
EA2399;MO;5723;;;;488524;9533505;153
EA2399;OS;3340;;;;488524;9533505;0
EA2399;SC;7103;;;;488524;9533505;40
EA2399;VE;212;;;;488524;9533505;6
EA239;CL;2944;;;;482294;9530882;0
EA239;EC;2443;;;;482294;9530882;0
EA239;ER;958;;;;482294;9530882;0
EA239;OS;3066;;;;482294;9530882;0
EA2401;BT;1000;;;;486641;9527414;0
EA2401;CB;3101;;;;486641;9527414;0
EA2401;CL;2947;;;;486641;9527414;0
EA2401;EC;2728;;;;486641;9527414;0
EA2401;OS;2945;;;;486641;9527414;0
EA2401;VE;192;;;;486641;9527414;0
EA2402;CB;2575;;;;480519;9528146;0
EA2402;CL;2755;;;;480519;9528146;0
EA2402;EC;1973;;;;480519;9528146;137
EA2402;ER;502;;;;480519;9528146;0
EA2402;HL;1125;;;;480519;9528146;20
EA2403;CB;2644;;;;480224;9528717;0
EA2403;CL;2831;;;;480224;9528717;0
EA2403;EC;2124;;;;480224;9528717;21
EA2403;ER;543;;;;480224;9528717;0
EA2403;HL;1428;;;;480224;9528717;36
EA2403;OS;2839;;;;480224;9528717;0
EA2408;EC;2233;;;;476441;9526308;16
EA2408;ER;0;;;;476441;9526308;38
EA2408;HL;1336;;;;476441;9526308;35
EA2408;OS;2452;;;;476441;9526308;25
EA2409;EC;2564;;;;475816;9526400;0
EA2409;ER;229;;;;475816;9526400;51
EA2409;HL;1907;;;;475816;9526400;13
EA2409;MO;4620;;;;475816;9526400;61
EA2409;OS;2784;;;;475816;9526400;57
EA2409;TE;2564;;;;475816;9526400;0
EA240;CL;2557;;;;473923;9526343;0
EA240;ER;830;;;;473923;9526343;0
EA240;OS;2753;;;;473923;9526343;25
EA240;TE;1634;;;;473923;9526343;0
EA240;TR;521;;;;473923;9526343;0
EA2411;CB;2134;;;;480527;9526310;0
EA2411;CL;2192;;;;480527;9526310;0
EA2411;EC;2013;;;;480527;9526310;0
EA2411;HL;1326;;;;480527;9526310;0
EA2412;BT;200;;;;484935;9530617;0
EA2412;CB;2118;;;;484935;9530617;0
EA2412;CL;2241;;;;484935;9530617;0
EA2412;EC;1937;;;;484935;9530617;63
EA2412;OS;2354;;;;484935;9530617;0
EA2414E;AM;8072;;;;487565;9530993;708
EA2414E;AT;1931;;;;487565;9530993;0
EA2414E;BS;6774;;;;487565;9530993;11
EA2414E;BT;2435;;;;487565;9530993;122
EA2414E;CB;3942;;;;487565;9530993;0
EA2414E;CL;4079;;;;487565;9530993;0
EA2414E;CR;7070;;;;487565;9530993;7
EA2414E;EC;3818;;;;487565;9530993;52
EA2414E;MO;5599;;;;487565;9530993;0
EA2414E;OS;4217;;;;487565;9530993;12
EA2414E;SC;5612;;;;487565;9530993;0
EA2414E;VE;264;;;;487565;9530993;51
EA2416;CB;2695;;;;474998;9525753;0
EA2416;CL;2785;;;;474998;9525753;0
EA2416;EC;2344;;;;474998;9525753;27
EA2416;ER;407;;;;474998;9525753;104
EA2416;HL;1651;;;;474998;9525753;37
EA2416;HR;0;;;;474998;9525753;0
EA2416;MO;4132;;;;474998;9525753;63
EA2416;OS;2870;;;;474998;9525753;47
EA2416;TE;1990;;;;474998;9525753;1
EA2419;CB;1886;;;;478237;9526704;0
EA2419;CL;1944;;;;478237;9526704;0
EA2419;EC;1465;;;;478237;9526704;0
EA2419;ER;458;;;;478237;9526704;0
EA2419;HL;689;;;;478237;9526704;0
EA2419;OS;2181;;;;478237;9526704;0
EA241;EC;2309;;;;476430;9528473;44
EA241;ER;118;;;;476430;9528473;0
EA2421;CL;2098;;;;475993;9526641;0
EA2421;EC;2101;;;;475993;9526641;0
EA2421;ER;0;;;;475993;9526641;58
EA2421;HL;1700;;;;475993;9526641;38
EA2421;MO;3841;;;;475993;9526641;112
EA2421;OS;2098;;;;475993;9526641;128
EA2421;TE;1992;;;;475993;9526641;0
EA2422;BT;159;;;;484811;9529439;0
EA2422;CL;2086;;;;484811;9529439;0
EA2422;EC;1838;;;;484811;9529439;58
EA2422;OS;2084;;;;484811;9529439;25
EA2423;CL;2538;;;;480853;9527652;0
EA2423;EC;2216;;;;480853;9527652;0
EA2423;HL;1026;;;;480853;9527652;0
EA2423;OS;2568;;;;480853;9527652;0
EA2424;EC;2380;;;;475069;9526487;0
EA2424;ER;1692;;;;475069;9526487;85
EA2424;MO;4375;;;;475069;9526487;412
EA2424;OS;2334;;;;475069;9526487;89
EA2426;BT;234;;;;481623;9528771;8
EA2426;CL;2314;;;;481623;9528771;0
EA2426;EC;2090;;;;481623;9528771;51
EA2426;HL;1258;;;;481623;9528771;8
EA2426;OS;2466;;;;481623;9528771;0
EA242;ER;581;;;;477661;9527875;9
EA2432;CB;3089;;;;475264;9525466;0
EA2432;CL;3183;;;;475264;9525466;0
EA2432;EC;3015;;;;475264;9525466;0
EA2432;ER;639;;;;475264;9525466;98
EA2432;HL;2071;;;;475264;9525466;28
EA2432;HR;0;;;;475264;9525466;0
EA2432;MO;4232;;;;475264;9525466;66
EA2432;OS;3223;;;;475264;9525466;68
EA2432;SC;5099;;;;475264;9525466;0
EA2432;TE;2643;;;;475264;9525466;43
EA2433;CB;3148;;;;474388;9525762;0
EA2433;CL;3193;;;;474388;9525762;0
EA2433;EC;2659;;;;474388;9525762;0
